occurred_date,highest_offense_description,family_violence,report_date_time,location_type,address,zip_code,council_district,apd_sector,apd_district,clearance_status,clearance_date,latitude,longitude,year,month,week,day
2019-04-24,AGG ASSAULT,N,2019-04-24 23:08:00,GAS / SERVICE STATIONS,6301 E RIVERSIDE DR,78741.0,3.0,HE,5,N,2019-05-22 00:00:00,30.22448991,-97.70334142,2019,4,17,24
2019-04-24,AGG ROBBERY/DEADLY WEAPON,N,2019-04-24 21:20:00,PARKING LOTS / GARAGE,5700 CAMERON RD,78723.0,4.0,ID,5,N,2019-07-24 00:00:00,30.31554109,-97.70229583,2019,4,17,24
2019-04-24,AGG ASSAULT,N,2019-04-24 17:21:00,COMMUNITY CENTER,500 E 7TH ST,78701.0,9.0,GE,2,C,2019-04-25 00:00:00,30.26797616,-97.737619,2019,4,17,24
2019-04-24,AGG ROBBERY/DEADLY WEAPON,N,2019-04-24 13:54:00,PARKING LOTS / GARAGE,1100 CENTER RIDGE DR,78753.0,7.0,ED,6,C,2019-05-01 00:00:00,30.41803967,-97.67124136,2019,4,17,24
2019-04-25,AGG ROBBERY/DEADLY WEAPON,N,2019-04-25 00:31:00,PARKING LOTS / GARAGE,7522 N IH 35 SVRD SB,78752.0,4.0,ID,8,C,2019-05-02 00:00:00,30.33847755,-97.70395965,2019,4,17,25
2019-04-26,AGG ASSAULT,N,2019-04-27 00:03:00,PARKING LOTS / GARAGE,7020 GRAND CANYON DR,78752.0,4.0,ID,1,N,2019-05-06 00:00:00,30.32619351,-97.69534738,2019,4,17,26
2019-04-26,AGG ASSAULT,N,2019-04-26 10:20:00,STREETS / HWY / ROAD / ALLEY,908 E CESAR CHAVEZ ST,78702.0,3.0,CH,1,N,2019-05-15 00:00:00,30.26097417,-97.73478786,2019,4,17,26
2019-04-26,RAPE,N,2019-04-26 07:21:00,STREETS / HWY / ROAD / ALLEY,800 BLOCK RED RIVER ST,78701.0,9.0,GE,1,N,2019-06-24 00:00:00,,,2019,4,17,26
2019-04-26,AGG ASSAULT,N,2019-04-30 16:15:00,OTHER / UNKNOWN,9300 S IH 35 SVRD SB,78748.0,5.0,FR,2,N,2019-05-16 00:00:00,30.16548757,-97.78952006,2019,4,17,26
2019-04-26,AGG ASSAULT,N,2019-04-26 19:54:00,PARKING LOTS / GARAGE,1105 E CESAR CHAVEZ ST,78702.0,3.0,CH,1,C,2019-04-26 00:00:00,30.25988234,-97.73329965,2019,4,17,26
2019-04-26,AGG ASSAULT,N,2019-04-26 17:45:00,STREETS / HWY / ROAD / ALLEY,2300 E 9TH ST,78702.0,1.0,CH,2,C,2019-04-26 00:00:00,30.26393077,-97.71681317,2019,4,17,26
2019-04-27,RAPE,N,2019-04-27 04:58:00,PARKING LOTS / GARAGE,600 BLOCK W WILLIAM CANNON DR,78745.0,2.0,FR,4,N,2019-05-20 00:00:00,,,2019,4,17,27
2019-04-27,AGG ASSAULT,N,2019-04-27 03:39:00,STREETS / HWY / ROAD / ALLEY,4808 CABOB ST,78744.0,2.0,FR,5,N,2019-05-09 00:00:00,30.1928681,-97.74267944,2019,4,17,27
2019-04-27,AGG ROBBERY/DEADLY WEAPON,N,2019-04-27 19:33:00,PARKING LOTS / GARAGE,10900 LAKELINE MALL DR,78717.0,6.0,AD,5,C,2019-05-08 00:00:00,30.47602416,-97.79653623,2019,4,17,27
2019-04-27,AGG ASSAULT,N,2019-04-27 23:11:00,CONVENIENCE STORE,2538 ELMONT DR,78741.0,3.0,HE,2,N,2019-04-27 00:00:00,30.23928876,-97.71983119,2019,4,17,27
2019-04-27,AGG ASSAULT,N,2019-04-27 04:58:00,STREETS / HWY / ROAD / ALLEY,E 7TH ST / RED RIVER ST,78701.0,9.0,GE,2,C,2019-04-27 00:00:00,30.26740172,-97.73682331,2019,4,17,27
2019-04-28,AGG ASSAULT,N,2019-04-28 22:25:00,PARKING LOTS / GARAGE,6500 SPRINGDALE RD,78723.0,1.0,ID,4,N,2019-05-01 00:00:00,30.30787722,-97.67000096,2019,4,17,28
2019-04-28,AGG ASSAULT,N,2019-04-28 18:05:00,STREETS / HWY / ROAD / ALLEY,E CESAR CHAVEZ ST / N IH 35 SVRD NB,78702.0,3.0,CH,1,C,2019-04-28 00:00:00,30.26099452,-97.73579167,2019,4,17,28
2019-04-28,AGG ASSAULT,N,2019-04-28 22:14:00,STREETS / HWY / ROAD / ALLEY,PROVENCIAL DR / REGENCY DR,78724.0,1.0,CH,6,N,2019-06-04 00:00:00,30.28578626,-97.66154989,2019,4,17,28
2019-04-28,AGG ASSAULT,N,2019-04-28 21:13:00,PARKING LOTS / GARAGE,9601 MIDDLE FISKVILLE RD,78753.0,4.0,ED,7,C,2019-04-28 00:00:00,30.35940846,-97.68500671,2019,4,17,28
2019-04-28,AGG ASSAULT,N,2019-04-28 02:19:00,STREETS / HWY / ROAD / ALLEY,5604 SAMUEL HUSTON AVE,78721.0,1.0,CH,5,N,2019-05-01 00:00:00,30.27978313,-97.67429047,2019,4,17,28
2019-04-28,AGG ASSAULT,N,2019-04-28 22:59:00,GAS / SERVICE STATIONS,3735 N IH 35 SVRD NB,78722.0,9.0,CH,3,C,2019-06-04 00:00:00,30.29439523,-97.71931516,2019,4,17,28
2019-04-28,AGG ASSAULT,N,2019-04-28 08:56:00,STREETS / HWY / ROAD / ALLEY,4411 TERI RD,78744.0,2.0,FR,5,N,2019-05-29 00:00:00,30.19739894,-97.745588,2019,4,17,28
2019-04-29,AGG ASSAULT,N,2019-04-29 04:34:00,RESIDENCE / HOME,4600 E CESAR CHAVEZ ST,78702.0,3.0,CH,1,N,2019-04-29 00:00:00,30.25212272,-97.70387815,2019,4,18,29
2019-04-29,RAPE,N,2019-04-29 03:23:00,RESIDENCE / HOME,6700 BLOCK N LAMAR BLVD,78752.0,4.0,ID,6,N,2019-08-06 00:00:00,,,2019,4,18,29
2019-04-29,AGG ROBBERY/DEADLY WEAPON,N,2019-04-29 01:21:00,RESIDENCE / HOME,1124 RUTLAND DR,78758.0,4.0,ED,1,N,2019-08-14 00:00:00,30.36871033,-97.70372535,2019,4,18,29
2019-04-30,AGG ROBBERY/DEADLY WEAPON,N,2019-05-01 05:06:00,HOTEL / MOTEL / ETC.,8210 N IH 35 SVRD SB,78753.0,4.0,ED,1,C,2019-05-20 00:00:00,30.34522549,-97.69705619,2019,4,18,30
2019-04-30,AGG ROBBERY/DEADLY WEAPON,N,2019-04-30 01:15:00,STREETS / HWY / ROAD / ALLEY,2800 LYONS RD,78702.0,3.0,CH,2,N,2019-05-01 00:00:00,30.2640271,-97.7075398,2019,4,18,30
2019-04-30,AGG ASSAULT,N,2019-04-30 16:01:00,GROCERY / SUPERMARKET,6929 AIRPORT BLVD,78752.0,4.0,ID,8,N,2019-05-20 00:00:00,30.33761222,-97.71759243,2019,4,18,30
2019-04-30,AGG ASSAULT,N,2019-04-30 13:21:00,PARKING LOTS / GARAGE,9010 GALEWOOD DR,78758.0,4.0,ED,2,N,2019-05-24 00:00:00,30.36794153,-97.71508242,2019,4,18,30
2019-05-01,AGG ROBBERY/DEADLY WEAPON,N,2019-05-01 23:49:00,PARKING LOTS / GARAGE,605 MASTERSON PASS,78753.0,4.0,ED,1,N,2019-08-01 00:00:00,30.36920586,-97.69116707,2019,5,18,1
2019-05-01,RAPE,Y,2019-05-01 21:31:00,RESIDENCE / HOME,600 BLOCK MAIRO ST,78748.0,2.0,FR,3,N,2019-05-03 00:00:00,,,2019,5,18,1
2019-05-01,AGG ASSAULT,N,2019-05-01 18:52:00,STREETS / HWY / ROAD / ALLEY,1600 WICKERSHAM LN,78741.0,3.0,HE,3,C,2019-05-02 00:00:00,30.23597684,-97.71859364,2019,5,18,1
2019-05-01,AGG ASSAULT,N,2019-05-01 16:33:00,GAS / SERVICE STATIONS,3906 S CONGRESS AVE,78704.0,3.0,DA,2,C,2019-05-01 00:00:00,30.22402698,-97.76386433,2019,5,18,1
2019-05-01,AGG ROBBERY/DEADLY WEAPON,N,2019-05-01 17:10:00,PARKING LOTS / GARAGE,1601 MONTOPOLIS DR,78741.0,3.0,HE,5,N,2020-02-08 00:00:00,30.22771552,-97.70117271,2019,5,18,1
2019-05-02,AGG ASSAULT,N,2019-05-10 17:58:00,STREETS / HWY / ROAD / ALLEY,RANGE VIEW DR / RIVER PLACE BLVD,78730.0,6.0,AD,8,N,2019-05-16 00:00:00,30.37004096,-97.86093335,2019,5,18,2
2019-05-02,AGG ASSAULT,N,2019-05-02 14:00:00,PARKING LOTS / GARAGE,6801 E RIVERSIDE DR,78741.0,3.0,HE,5,N,2019-06-10 00:00:00,30.22262734,-97.69903109,2019,5,18,2
2019-05-03,AGG ROBBERY/DEADLY WEAPON,N,2019-05-03 17:04:00,RESIDENCE / HOME,102 W POWELL LN,78753.0,4.0,ED,1,N,2019-08-01 00:00:00,30.34801409,-97.70333819,2019,5,18,3
2019-05-03,AGG ROBBERY/DEADLY WEAPON,N,2019-05-03 22:42:00,PARKING LOTS / GARAGE,1012 REINLI ST,78723.0,4.0,ID,5,N,2019-05-06 00:00:00,30.31820111,-97.70580245,2019,5,18,3
2019-05-03,AGG ROBBERY/DEADLY WEAPON,N,2019-05-03 05:00:00,CONVENIENCE STORE,1624 E HOWARD LN,78660.0,7.0,ED,6,C,2019-06-17 00:00:00,30.40415189,-97.6386473,2019,5,18,3
2019-05-03,RAPE,Y,2019-05-03 10:22:00,RESIDENCE / HOME,9500 BLOCK NIGHT STAR DR,78617.0,2.0,HE,8,N,2019-05-16 00:00:00,,,2019,5,18,3
2019-05-04,AGG ASSAULT,N,2019-05-04 20:35:00,PARKING LOTS / GARAGE,2300 BLOCK W BEN WHITE BLVD SVRD EB,78745.0,5.0,DA,4,N,2019-05-24 00:00:00,30.23192724,-97.793164,2019,5,18,4
2019-05-04,AGG ASSAULT,N,2019-05-04 18:24:00,STREETS / HWY / ROAD / ALLEY,7731 CAMERON RD,78752.0,1.0,ID,2,C,2019-05-04 00:00:00,30.3324904,-97.68633537,2019,5,18,4
2019-05-04,MURDER,N,2019-05-04 10:42:00,STREETS / HWY / ROAD / ALLEY,5400 BLOCK S PLEASANT VALLEY RD,78744.0,2.0,FR,5,C,2019-06-11 00:00:00,30.19355427,-97.74478548,2019,5,18,4
2019-05-04,AGG ASSAULT,N,2019-05-04 01:17:00,STREETS / HWY / ROAD / ALLEY,600 CHALMERS AVE,78702.0,3.0,CH,1,C,2019-05-08 00:00:00,30.26247354,-97.72452325,2019,5,18,4
2019-05-04,AGG ROBBERY/DEADLY WEAPON,N,2019-05-04 02:14:00,RESIDENCE / HOME,13601 ELM RIDGE LN,78727.0,7.0,AD,3,,,30.43403582,-97.69521088,2019,5,18,4
2019-05-05,AGG ASSAULT,N,2019-05-05 20:34:00,STREETS / HWY / ROAD / ALLEY,N IH 35 SVRD NB / E CESAR CHAVEZ ST,78702.0,3.0,CH,1,C,2019-05-06 00:00:00,30.26099452,-97.73579167,2019,5,18,5
2019-05-05,AGG ASSAULT,N,2019-05-05 22:32:00,PARKING LOTS / GARAGE,811 W SLAUGHTER LN,78748.0,5.0,FR,2,N,2019-05-14 00:00:00,30.17360514,-97.804725,2019,5,18,5
2019-05-05,AGG ROBBERY/DEADLY WEAPON,N,2019-05-06 13:54:00,PARKING LOTS / GARAGE,1625 E PARMER LN,78753.0,1.0,ED,7,N,2019-06-04 00:00:00,30.38674135,-97.64925411,2019,5,18,5
2019-05-05,RAPE,N,2019-05-08 00:47:00,STREETS / HWY / ROAD / ALLEY,00 BLOCK 6TH ST / SABINE ST,78701.0,9.0,GE,2,N,2019-07-16 00:00:00,,,2019,5,18,5
2019-05-05,AGG ASSAULT,N,2019-05-05 17:12:00,RESIDENCE / HOME,1170 OAK GROVE AVE,78702.0,1.0,CH,2,N,2019-06-06 00:00:00,30.27417812,-97.70255176,2019,5,18,5
2019-05-05,AGG ROBBERY/DEADLY WEAPON,N,2019-05-05 23:38:00,STREETS / HWY / ROAD / ALLEY,S 1ST ST / RADAM LN,78745.0,3.0,DA,3,N,2019-05-10 00:00:00,30.22426673,-97.77088885,2019,5,18,5
2019-05-05,AGG ASSAULT,N,2019-05-05 17:47:00,PARKING LOTS / GARAGE,9607 RESEARCH BLVD NB,78759.0,7.0,AD,1,N,2019-05-27 00:00:00,30.38772694,-97.74390948,2019,5,18,5
2019-05-05,MURDER,N,2019-05-05 21:32:00,HOTEL / MOTEL / ETC.,7928 GESSNER DR,78753.0,4.0,ED,1,C,2019-05-28 00:00:00,30.34375489,-97.70258862,2019,5,18,5
2019-05-05,RAPE,N,2019-05-05 01:33:00,RESIDENCE / HOME,1100 BLOCK REINLI ST,78723.0,4.0,ID,5,N,2019-05-20 00:00:00,,,2019,5,18,5
2019-05-05,AGG ASSAULT,N,2019-05-05 21:24:00,PARKING LOTS / GARAGE,1800 E STASSNEY LN,78744.0,2.0,FR,5,C,2019-05-06 00:00:00,30.19754361,-97.7608199,2019,5,18,5
2019-05-05,RAPE,N,2019-05-06 17:10:00,PARKING LOTS / GARAGE,1500 BLOCK GROVE BLVD,78741.0,3.0,HE,3,N,2019-06-11 00:00:00,,,2019,5,18,5
2019-05-06,AGG ASSAULT,N,2019-05-06 21:34:00,PARKING LOTS / GARAGE,9133 NORTHGATE BLVD,78758.0,4.0,ED,2,C,2019-05-30 00:00:00,30.3711701,-97.71587339,2019,5,19,6
2019-05-06,RAPE,N,2020-02-19 15:00:00,RESIDENCE / HOME,8600 BLOCK N FM 620 RD,78726.0,6.0,AD,8,N,2020-04-03 00:00:00,,,2019,5,19,6
2019-05-06,AGG ASSAULT,N,2019-05-06 02:31:00,RESIDENCE / HOME,1000 BAYLOR ST,78703.0,9.0,BA,2,N,2019-06-04 00:00:00,30.27548272,-97.75346061,2019,5,19,6
2019-05-06,AGG ASSAULT,N,2019-05-07 19:27:00,STREETS / HWY / ROAD / ALLEY,8419 RIVERSTONE DR,78724.0,1.0,CH,7,N,2019-05-17 00:00:00,30.29422893,-97.62728581,2019,5,19,6
2019-05-06,AGG ASSAULT,N,2019-05-06 15:53:00,STREETS / HWY / ROAD / ALLEY,MANOR RD / WHELESS LN,78723.0,1.0,ID,4,N,2019-06-04 00:00:00,30.30778515,-97.67855582,2019,5,19,6
2019-05-07,AGG ASSAULT,N,2019-05-07 14:24:00,STREETS / HWY / ROAD / ALLEY,10931 N MOPAC EXPY NB,78758.0,7.0,AD,1,N,2019-05-09 00:00:00,30.40010676,-97.73007009,2019,5,19,7
2019-05-07,AGG ASSAULT,N,2019-05-07 17:25:00,STREETS / HWY / ROAD / ALLEY,800 BLOCK E RUNDBERG LN,78753.0,4.0,ED,7,C,2019-05-14 00:00:00,30.35776524,-97.68694522,2019,5,19,7
2019-05-08,AGG ASSAULT,N,2019-05-08 06:13:00,STREETS / HWY / ROAD / ALLEY,8987 RESEARCH BLVD SVRD NB,78758.0,4.0,ED,2,N,2019-05-29 00:00:00,30.37205209,-97.72298317,2019,5,19,8
2019-05-08,RAPE,N,2019-05-18 14:09:00,RESIDENCE / HOME,1200 BLOCK W 38TH ST,78705.0,10.0,BA,3,N,2019-08-19 00:00:00,,,2019,5,19,8
2019-05-08,RAPE,N,2019-05-09 12:33:00,RESIDENCE / HOME,6700 BLOCK OLD QUARRY LN,78731.0,10.0,BA,8,C,2019-06-28 00:00:00,,,2019,5,19,8
2019-05-08,AGG ASSAULT,N,2019-05-08 13:38:00,PARKING LOTS / GARAGE,4311 SPRINGDALE RD,78723.0,1.0,CH,4,N,2019-05-24 00:00:00,30.28639929,-97.68192971,2019,5,19,8
2019-05-08,AGG ROBBERY/DEADLY WEAPON,N,2019-05-08 15:14:00,DEPARTMENT / DISCOUNT STORE,9600 S IH 35 SVRD SB,78748.0,5.0,FR,2,C,2019-05-29 00:00:00,30.16056764,-97.79244422,2019,5,19,8
2019-05-09,AGG ASSAULT,N,2019-05-09 17:45:00,STREETS / HWY / ROAD / ALLEY,700 W 6TH ST,78701.0,9.0,GE,1,C,2019-05-21 00:00:00,30.2702059,-97.74969159,2019,5,19,9
2019-05-09,AGG ROBBERY/DEADLY WEAPON,N,2019-05-09 13:16:00,STREETS / HWY / ROAD / ALLEY,4411 AIRPORT BLVD,78722.0,9.0,BA,4,N,2019-05-14 00:00:00,30.30116648,-97.71338205,2019,5,19,9
2019-05-09,AGG ASSAULT,N,2019-05-09 23:09:00,STREETS / HWY / ROAD / ALLEY,W WILLIAM CANNON DR / MANCHACA RD,78745.0,5.0,FR,1,N,2019-06-04 00:00:00,30.20291133,-97.80691213,2019,5,19,9
2019-05-09,AGG ASSAULT,N,2019-05-09 00:41:00,OTHER / UNKNOWN,2700 W ANDERSON LN,78757.0,7.0,BA,6,C,2019-05-29 00:00:00,30.35905882,-97.73460323,2019,5,19,9
2019-05-09,AGG ASSAULT,N,2019-05-09 03:25:00,STREETS / HWY / ROAD / ALLEY,300 E 6TH ST,78701.0,9.0,GE,2,N,2019-05-09 00:00:00,30.2676012,-97.74015438,2019,5,19,9
2019-05-09,AGG ROBBERY/DEADLY WEAPON,N,2019-05-09 03:32:00,PARKING LOTS / GARAGE,8926 N LAMAR BLVD,78758.0,4.0,ED,1,N,2019-08-12 00:00:00,30.35875709,-97.69972149,2019,5,19,9
2019-05-09,AGG ASSAULT,N,2019-05-09 01:00:00,PARKING LOTS / GARAGE,2301 DURWOOD ST,78704.0,9.0,DA,1,N,2019-05-31 00:00:00,30.24184309,-97.7575428,2019,5,19,9
2019-05-10,AGG ASSAULT,N,2019-05-10 13:43:00,STREETS / HWY / ROAD / ALLEY,400 E CESAR CHAVEZ ST,78701.0,9.0,GE,3,O,2019-05-21 00:00:00,30.26265937,-97.74072435,2019,5,19,10
2019-05-10,RAPE,N,2019-05-14 19:25:00,STREETS / HWY / ROAD / ALLEY,HARTL00 BLOCK CV / ZACHARYS WAY,78748.0,5.0,FR,1,N,2019-06-07 00:00:00,,,2019,5,19,10
2019-05-11,RAPE,Y,2019-05-13 22:18:00,RESIDENCE / HOME,9400 BLOCK N LAMAR BLVD,78758.0,4.0,ED,1,N,2019-05-27 00:00:00,,,2019,5,19,11
2019-05-11,AGG ASSAULT,N,2019-05-11 03:01:00,RESIDENCE / HOME,1071 CLAYTON LN,78723.0,4.0,ID,5,N,2019-05-14 00:00:00,30.3185291,-97.7034222,2019,5,19,11
2019-05-12,RAPE,Y,2019-05-23 16:52:00,HOTEL / MOTEL / ETC.,9100 BLOCK N IH 35 SVRD SB,78753.0,4.0,ED,1,N,2019-08-28 00:00:00,,,2019,5,19,12
2019-05-12,RAPE,N,2019-05-12 01:56:00,RESIDENCE / HOME,BALCON00 BLOCK WOODS DR / JOLLYVILLE RD,78759.0,10.0,AD,7,N,2019-05-15 00:00:00,,,2019,5,19,12
2019-05-12,AGG ASSAULT,N,2019-05-12 21:05:00,STREETS / HWY / ROAD / ALLEY,8400 GARCREEK CIR,78724.0,1.0,CH,7,N,2019-06-06 00:00:00,30.29441946,-97.62966708,2019,5,19,12
2019-05-13,AGG ROBBERY/DEADLY WEAPON,N,2019-05-13 00:17:00,STREETS / HWY / ROAD / ALLEY,LARCHMONT DR / FLEETWOOD DR,78704.0,5.0,DA,2,N,2019-06-03 00:00:00,30.23762352,-97.78128494,2019,5,20,13
2019-05-14,AGG ASSAULT,N,2019-05-14 19:04:00,RESIDENCE / HOME,6000 PINON VISTA DR,78724.0,1.0,CH,6,N,2019-07-10 00:00:00,30.29097187,-97.64450745,2019,5,20,14
2019-05-14,AGG ASSAULT,N,2019-05-14 17:36:00,RESIDENCE / HOME,902 WILLOW ST,78702.0,3.0,CH,1,C,2019-05-14 00:00:00,30.26020412,-97.73560382,2019,5,20,14
2019-05-14,AGG ASSAULT,N,2019-05-14 23:19:00,STREETS / HWY / ROAD / ALLEY,422 W RIVERSIDE DR,78704.0,9.0,DA,1,C,2019-05-15 00:00:00,30.25952831,-97.74869734,2019,5,20,14
2019-05-14,RAPE,N,2019-05-15 02:01:00,RESIDENCE / HOME,8100 BLOCK N MOPAC EXPY NB,78759.0,10.0,BA,8,N,2019-07-09 00:00:00,,,2019,5,20,14
2019-05-15,AGG ROBBERY/DEADLY WEAPON,N,2019-05-15 23:59:00,STREETS / HWY / ROAD / ALLEY,6300 CAMERON RD,78723.0,1.0,ID,5,N,2019-08-13 00:00:00,30.32005233,-97.69670412,2019,5,20,15
2019-05-15,AGG ROBBERY/DEADLY WEAPON,N,2019-05-16 00:33:00,OTHER / UNKNOWN,700 BLOCK TILLERY ST,78702.0,3.0,CH,2,N,2019-09-03 00:00:00,30.25932863,-97.70535158,2019,5,20,15
2019-05-15,RAPE,N,2019-05-15 18:15:00,RESIDENCE / HOME,5700 BLOCK ARCADIA CIR,78617.0,2.0,HE,7,N,2019-07-05 00:00:00,,,2019,5,20,15
2019-05-16,AGG ROBBERY/DEADLY WEAPON,N,2019-05-16 16:37:00,STREETS / HWY / ROAD / ALLEY,2121 E OLTORF ST,78741.0,3.0,HE,2,N,2019-05-23 00:00:00,30.23015315,-97.73258287,2019,5,20,16
2019-05-16,AGG ASSAULT,N,2019-05-16 18:36:00,STREETS / HWY / ROAD / ALLEY,914 W 9TH ST,78703.0,9.0,GE,1,N,2019-06-04 00:00:00,30.27390039,-97.75246039,2019,5,20,16
2019-05-16,AGG ASSAULT,N,2019-05-16 18:03:00,SPECIALTY  STORE (TV  FUR ETC.),2933 W ANDERSON LN,78757.0,7.0,BA,6,C,2019-12-10 00:00:00,30.35912418,-97.73905428,2019,5,20,16
2019-05-16,AGG ROBBERY/DEADLY WEAPON,N,2019-05-16 21:57:00,RESIDENCE / HOME,1115 W 9TH ST,78703.0,9.0,BA,2,N,2019-05-17 00:00:00,30.27443524,-97.75512049,2019,5,20,16
2019-05-17,AGG ASSAULT,N,2019-05-17 10:25:00,STREETS / HWY / ROAD / ALLEY,1000 E ANDERSON LN EB,78752.0,4.0,ID,2,C,2019-05-17 00:00:00,30.33082407,-97.68262707,2019,5,20,17
2019-05-17,AGG ASSAULT,N,2019-05-17 13:04:00,CONVENIENCE STORE,7112 ED BLUESTEIN BLVD SVRD SB,78723.0,1.0,CH,4,C,2019-05-17 00:00:00,30.31255869,-97.66380113,2019,5,20,17
2019-05-17,AGG ROBBERY/DEADLY WEAPON,N,2019-05-17 19:53:00,PARKING LOTS / GARAGE,6212 E RIVERSIDE DR,78741.0,3.0,HE,3,N,2019-08-21 00:00:00,30.22532924,-97.70403434,2019,5,20,17
2019-05-17,AGG ASSAULT,N,2019-05-17 04:55:00,GAS / SERVICE STATIONS,6707 CAMERON RD,78752.0,1.0,ID,2,N,2019-06-21 00:00:00,30.32233701,-97.69398812,2019,5,20,17
2019-05-17,RAPE,Y,2019-05-17 12:31:00,RESIDENCE / HOME,4600 BLOCK FRONTIER TRL,78745.0,5.0,DA,4,C,2020-10-01 00:00:00,,,2019,5,20,17
2019-05-17,AGG ASSAULT,N,2019-05-18 13:35:00,STREETS / HWY / ROAD / ALLEY,3713 MUNSON ST,78721.0,1.0,CH,4,N,2019-06-06 00:00:00,30.26975827,-97.69359097,2019,5,20,17
2019-05-18,AGG ASSAULT,N,2019-05-19 00:57:00,STREETS / HWY / ROAD / ALLEY,N MOPAC NB TO 5TH EB RAMP / W 5TH ST,78703.0,9.0,BA,2,N,2019-06-27 00:00:00,30.27648495,-97.76776308,2019,5,20,18
2019-05-18,AGG ASSAULT,N,2019-05-18 14:11:00,AUTO DEALERSHIP NEW / USED,6201 HUDSON ST,78721.0,1.0,CH,5,N,2019-06-03 00:00:00,30.26970228,-97.67187164,2019,5,20,18
2019-05-18,AGG ROBBERY/DEADLY WEAPON,N,2019-05-18 04:52:00,HOTEL / MOTEL / ETC.,8210 N IH 35 SVRD SB,78753.0,4.0,ED,1,N,2019-07-09 00:00:00,30.34522549,-97.69705619,2019,5,20,18
2019-05-18,AGG ROBBERY/DEADLY WEAPON,N,2019-05-18 12:45:00,GROCERY / SUPERMARKET,2525 W ANDERSON LN,78757.0,7.0,BA,6,C,2019-06-26 00:00:00,30.35547011,-97.73354236,2019,5,20,18
2019-05-18,AGG ASSAULT,N,2019-05-18 20:04:00,PARKING LOTS / GARAGE,2765 E 7TH ST,78702.0,3.0,CH,1,C,2019-05-21 00:00:00,30.25964883,-97.71037407,2019,5,20,18
2019-05-19,AGG ASSAULT,N,2019-05-20 03:01:00,HOTEL / MOTEL / ETC.,11105 N IH 35 SVRD NB,78753.0,1.0,ED,7,N,2019-05-31 00:00:00,30.37472693,-97.67683667,2019,5,20,19
2019-05-19,AGG ASSAULT,N,2019-05-19 13:28:00,RESIDENCE / HOME,126 W ALPINE RD,78704.0,3.0,DA,2,N,2019-05-21 00:00:00,30.22886535,-97.76211082,2019,5,20,19
2019-05-19,AGG ROBBERY/DEADLY WEAPON,N,2019-05-19 23:48:00,STREETS / HWY / ROAD / ALLEY,2600 WHELESS LN,78723.0,1.0,ID,4,N,2019-08-12 00:00:00,30.30943665,-97.68127456,2019,5,20,19
2019-05-19,RAPE,Y,2019-05-28 15:48:00,RESIDENCE / HOME,400 BLOCK E WILLIAM CANNON DR,78745.0,2.0,FR,3,N,2019-08-09 00:00:00,,,2019,5,20,19
2019-05-19,AGG ROBBERY/DEADLY WEAPON,N,2019-05-19 07:09:00,PARKING LOTS / GARAGE,2201 WILLOW CREEK DR,78741.0,3.0,HE,2,N,2019-06-04 00:00:00,30.23039867,-97.72977637,2019,5,20,19
2019-05-19,AGG ROBBERY/DEADLY WEAPON,N,2019-05-19 01:43:00,BAR / NIGHT CLUB,2237 E RIVERSIDE DR,78741.0,3.0,HE,2,N,2020-02-29 00:00:00,30.23820652,-97.72624311,2019,5,20,19
2019-05-19,RAPE,N,2019-05-19 12:43:00,HOTEL / MOTEL / ETC.,11900 BLOCK PAVILION BLVD,78759.0,10.0,AD,7,C,2019-06-11 00:00:00,,,2019,5,20,19
2019-05-20,AGG ASSAULT,N,2019-05-20 21:45:00,STREETS / HWY / ROAD / ALLEY,500 BLOCK E 7TH ST,78701.0,9.0,GE,2,N,2019-05-24 00:00:00,30.26797616,-97.737619,2019,5,21,20
2019-05-20,AGG ROBBERY/DEADLY WEAPON,N,2019-05-20 11:47:00,RESIDENCE / HOME,8207 SAM RAYBURN DR,78753.0,4.0,ED,1,N,2019-06-02 00:00:00,30.34654094,-97.69950324,2019,5,21,20
2019-05-21,AGG ASSAULT,N,2019-05-21 16:01:00,STREETS / HWY / ROAD / ALLEY,W RUNDBERG LN / NORTHGATE BLVD,78758.0,4.0,ED,2,C,2019-06-03 00:00:00,30.37197865,-97.71560086,2019,5,21,21
2019-05-21,AGG ASSAULT,N,2019-05-21 15:28:00,PARKING LOTS / GARAGE,10001 S 1ST ST,78748.0,5.0,FR,2,N,2019-06-18 00:00:00,30.16103971,-97.79919221,2019,5,21,21
2019-05-22,AGG ASSAULT,N,2019-05-22 23:15:00,TRANSPORTATION (AIR / BUS / TRAIN - TERMINALS),2337 S CONGRESS AVE,78704.0,9.0,HE,1,N,2019-06-10 00:00:00,30.23882483,-97.75338512,2019,5,21,22
2019-05-22,AGG ASSAULT,N,2019-05-22 16:52:00,STREETS / HWY / ROAD / ALLEY,109 MASTERSON PASS,78753.0,4.0,ED,1,C,2019-05-22 00:00:00,30.36979494,-97.68785533,2019,5,21,22
2019-05-22,AGG ROBBERY/DEADLY WEAPON,N,2019-05-22 08:37:00,RESTAURANTS,5630 CAMERON RD,78723.0,4.0,ID,5,N,2020-01-05 00:00:00,30.31457163,-97.70357127,2019,5,21,22
2019-05-22,AGG ROBBERY/DEADLY WEAPON,N,2019-05-22 23:25:00,PARKING LOTS / GARAGE,5516 N LAMAR BLVD,78756.0,7.0,ID,7,N,2019-06-03 00:00:00,30.32363654,-97.72834473,2019,5,21,22
